Level,Patch,Accuracy,AUC
3,Corner_TL,0.8656,0.9363567400000001
3,Center_TL,0.95045,0.98989982
7,Corner_TL,0.9357,0.9835460050000001
7,Center_TL,0.9686,0.99524627
11,Corner_TL,0.9652,0.9940484100000001
11,Center_TL,0.97015,0.99624745
15,Corner_TL,0.95045,0.9890613899999999
15,Center_TL,0.9639,0.99455335
19,Corner_TL,0.9589,0.9923337399999999
19,Center_TL,0.96335,0.99436537
23,Corner_TL,0.98305,0.9986338399999999
23,Center_TL,0.98125,0.99839876
